"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LINC02015",1.3954194832654,1.70744995162904,7.80706489375688,1.46880768479776e-12,1.52016371119875e-11,17.5088342972907
"KLF8",1.12579688082126,2.18142762765888,7.80332352788578,1.49910251427735e-12,1.55118340335096e-11,17.4886373754145
"ARHGEF17",1.28028357943825,4.21149876305132,7.79878458948211,1.53668856754021e-12,1.58836364918709e-11,17.4641398154524
"AL390728.6",1.28777108003336,3.85662005772057,7.79188753012999,1.59559821320545e-12,1.6467726012988e-11,17.4269252603585
"BCKDHB",-1.18230269029046,3.39760120307393,-7.78983983838252,1.61351543333752e-12,1.66490657608857e-11,17.4158788883427
"IQGAP2",-1.40781217689478,3.8836989801907,-7.78954932848974,1.61607349412414e-12,1.66718780833451e-11,17.414311807273
"GNG2",1.20639167888889,2.85001403671015,7.78864835917155,1.62403251344932e-12,1.67467888822442e-11,17.4094518995183
"BTD",-1.09031791209103,3.9335519984012,-7.78361416031782,1.66922458906771e-12,1.71943383330442e-11,17.3823008888111
"RLF",1.09891346845037,3.12700617024711,7.78078433242337,1.69517330136252e-12,1.74466582090069e-11,17.3670416493586
"RAB31",1.31232015409396,4.82405064369428,7.77948850069865,1.7071888665794e-12,1.75552691930199e-11,17.3600548544613
"MARCHF1",1.23857249070508,1.74452904885996,7.77566638714734,1.74312350279019e-12,1.79056152366201e-11,17.3394495528339
"AL109946.1",1.24199962724167,0.837365832644871,7.77503285215334,1.74915190380292e-12,1.79560147969608e-11,17.3360344880041
"PAQR6",1.13448803884137,1.83828427941687,7.76977991280281,1.79993928792403e-12,1.84655310025232e-11,17.3077226220934
"GPR27",-1.13010475650985,1.56177499793141,-7.76837493126969,1.81376929609019e-12,1.85954925141751e-11,17.3001513953337
"DUSP7",1.04988318129149,2.73707563667719,7.76719151360716,1.8255000576465e-12,1.87117653218881e-11,17.2937745444923
"ARHGEF25",1.08531831777113,2.90480313789689,7.76645303962789,1.83285835776013e-12,1.8779171035591e-11,17.2897954611477
"CLEC5A",1.1614465039476,1.24848866988432,7.76124101330004,1.88563511877335e-12,1.92910959562212e-11,17.2617158364527
"PTPN12",1.37311590911068,4.9681721534144,7.76034353355263,1.89487385054792e-12,1.93773553381271e-11,17.256881415509
"CDKN2C",1.27627796609153,3.65582483190359,7.75795905045427,1.9196385586664e-12,1.96097205273811e-11,17.2440380407831
"GDPD3",-1.25757063357872,3.26089831916848,-7.75331889317607,1.96875383604066e-12,2.00986198545576e-11,17.2190493890256
"LUCAT1",1.34474817481241,0.970462541149195,7.75290448615194,1.9732004110926e-12,2.01397317468916e-11,17.2168179585256
"SYNGR2",1.06447512553193,7.08873859783225,7.74669174197539,2.04106924244522e-12,2.08191664474782e-11,17.1833700479338
"TAC1",-1.2638832310455,0.649807229002599,-7.74568499582269,2.05228292975816e-12,2.09246566199933e-11,17.1779509330357
"RNF44",1.0919141712017,3.62857452034374,7.74363121870726,2.07534880320517e-12,2.11553390105067e-11,17.1668966915716
"FNBP4",1.01720143499729,3.79534743426655,7.74106923953576,2.10448291949577e-12,2.14386662276323e-11,17.1531086746052
"RASGRP2",1.00231694068328,2.14984794389445,7.7398328427084,2.11868760847217e-12,2.15696415305271e-11,17.1464552782993
"CHST1",1.37218098372741,1.8073126579114,7.73260318030496,2.20367133218071e-12,2.24015811985306e-11,17.107558586231
"FAM180A",-1.167298005687,0.956014350944702,-7.73215591884217,2.2090384763173e-12,2.24513876640445e-11,17.1051527080524
"CLIC2",1.36998418167473,3.66714864343378,7.7253965876868,2.2917465683689e-12,2.32575219278223e-11,17.0687998733029
"SLC47A1P2",1.04603304615,1.30908343640626,7.72287681766193,2.32335828669193e-12,2.35584114172446e-11,17.0552512423462
"EBF3",1.0227298915288,1.03448266469024,7.71258026489435,2.45708907343082e-12,2.48671502094352e-11,16.9999050436259
"AC007566.1",1.06262122515115,1.93526424598351,7.70791033826624,2.52023083731547e-12,2.54632413638869e-11,16.9748125514474
"SPAAR",1.39081259503604,2.80659573691066,7.707434249958,2.52675766759861e-12,2.55238142513664e-11,16.9722547586272
"CD79B",1.34798212368484,2.96267716596692,7.70545954602164,2.55400883830788e-12,2.57665627957214e-11,16.9616462778175
"KLRB1",1.53755745319962,2.87394865836698,7.69157111103123,2.75407977634045e-12,2.77267515667137e-11,16.8870646825859
"STARD13",1.04687108130908,2.97422960527336,7.69079334335414,2.76573240185313e-12,2.78323923868733e-11,16.8828895712695
"PDGFRB",1.81335658045052,4.86743530894039,7.68983519318389,2.7801547611578e-12,2.79716660504418e-11,16.8777463791265
"DLL1",1.39787529523903,2.65930853985506,7.68949215134961,2.78533643377967e-12,2.80179285268447e-11,16.8759050475201
"SCG2",1.77655812330856,1.62459942961782,7.68760134021093,2.81406958054724e-12,2.82951012986878e-11,16.8657563897914
"RAVER1",1.16105738655259,3.86061200067027,7.6863039193654,2.83395525236918e-12,2.84831190238119e-11,16.8587932296079
"AHR",1.57156475221146,3.91971629161703,7.67759441009336,2.97110100192507e-12,2.97991437861764e-11,16.8120617685707
"BTN2A1",1.0691518284327,4.29610546428323,7.67671280083607,2.98534487499335e-12,2.99295005508834e-11,16.8073325828165
"MMP9",1.86742011107,1.92595711796412,7.67577110229242,3.00063437155338e-12,3.00765046862257e-11,16.8022812956833
"AVPR1B",1.32290559121717,1.07331212456298,7.67251737516864,3.05406207736701e-12,3.05992546866746e-11,16.7848301050075
"TRIM63",-1.19007702047217,0.794431967045934,-7.66881429532345,3.11601653275335e-12,3.11939503274716e-11,16.7649723437743
"TRBV20-1",1.6010351466187,1.93289232091835,7.66811889211652,3.12778917719541e-12,3.12857112448971e-11,16.7612436618824
"PRIMA1",2.36007999909586,2.16483344973892,7.6669323420986,3.14797844905179e-12,3.14810958749999e-11,16.7548818049211
"MPP5",-1.24021621282326,3.51620507105514,-7.66473923185353,3.18563509330401e-12,3.18510437525431e-11,16.7431241435051
"ECE1",1.17284609254318,4.74306570757259,7.66333077855514,3.21005396300342e-12,3.20770567708935e-11,16.7355738628859
"TMEM133",1.44596875682199,4.12928080614559,7.66331983178105,3.21024447605064e-12,3.20770567708935e-11,16.7355151827532
"IPMK",1.01119962221711,2.51238399901665,7.6553050860297,3.3527811702649e-12,3.34734309725012e-11,16.6925609726897
"LILRA5",1.08291948211662,1.78724847699543,7.64980684384892,3.45417395456146e-12,3.44427414135836e-11,16.6631038849711
"ATP5F1A",-1.41005765641923,8.63762500268546,-7.64964434874865,3.45721630936922e-12,3.44659197353478e-11,16.6622334361559
"C4A",1.83775985023477,6.57193771174781,7.64614689209191,3.5233459663958e-12,3.50887547269436e-11,16.6435001251449
"ZNF841",1.02079453443466,2.50878963846317,7.64536974563943,3.53820960306276e-12,3.5208103861603e-11,16.6393379780124
"SCIMP",1.246967911071,2.20164681952659,7.64536694007889,3.53826337441128e-12,3.5208103861603e-11,16.6393229526309
"DNAJC6",-1.08137452236222,1.73694531562437,-7.64523149476013,3.54086028193354e-12,3.52266439818055e-11,16.6385975680509
"NID2",1.42034418718363,2.86704465915594,7.64515050429481,3.54241402327597e-12,3.52348005149215e-11,16.6381638217342
"ERAP2",1.82600208512835,3.85745406765295,7.64484142546422,3.54834968201125e-12,3.52865296049553e-11,16.6365085594676
"AC009021.1",1.13953830514802,1.91664376771923,7.64374885754453,3.56941086909286e-12,3.5488621794758e-11,16.6306575559221
"AC100803.3",1.11459194630357,1.42557592982757,7.64063164254972,3.63018424524394e-12,3.60629848919205e-11,16.6139658133947
"LINC01558",-1.01175506737854,1.19920266551285,-7.63665441627724,3.70921563366193e-12,3.68323353918933e-11,16.5926728586734
"PCOLCE",1.40709812917194,3.64002244782423,7.63661883509909,3.70993030815621e-12,3.68323353918933e-11,16.5924823867085
"IRF8",1.46087477582636,2.82456819807633,7.63480560196303,3.74653172350029e-12,3.71880258649361e-11,16.5827763107609
"NKAIN1",1.03740191699863,0.796552668305067,7.63238693136748,3.79591201856393e-12,3.765481980068e-11,16.5698307951162
"FEM1C",1.26614417785966,3.75535325944015,7.62943772103771,3.85699757564653e-12,3.82370777621188e-11,16.5540478451122
"LINC02783",1.39758660973273,0.968828580991387,7.62840783118806,3.87855790067548e-12,3.84270164934443e-11,16.548536868709
"MASP1",1.48035143101483,2.50279846790205,7.62581725318341,3.9333201857802e-12,3.89615367773219e-11,16.5346758938511
"CYP4A11",-3.16533799513617,4.89671114007497,-7.6250788063688,3.94907011221105e-12,3.91094790073178e-11,16.5307251497276
"TSC22D3",1.57260626503696,6.86625727290951,7.61615790239493,4.14435024885298e-12,4.09673757768024e-11,16.4830096155836
"EMB",1.39769533005542,2.86391064101403,7.61486890663098,4.17334689713481e-12,4.12370305052967e-11,16.4761169488605
"KCNQ1",-1.04113151059087,3.52026398441656,-7.60958913225123,4.29423162373523e-12,4.23965964875130e-11,16.4478891557929
"RPL18A",1.27304482500845,9.47976704922979,7.60922807095777,4.30262405487343e-12,4.24707208311232e-11,16.4459590607809
"GLUL",1.27476237167983,6.11927089686977,7.60885095345658,4.31140704919212e-12,4.25486691152749e-11,16.4439431742382
"AL450311.1",1.00195119610636,0.883964604750632,7.60802093348602,4.33080069713798e-12,4.2731278888407e-11,16.4395064312506
"FBLN5",-1.84413784309305,4.30570801266246,-7.60784311626888,4.33496667773758e-12,4.27635956711602e-11,16.4385559618821
"AC003975.1",1.25208676584427,1.95418425661743,7.6069222350608,4.35660511884545e-12,4.29682261639292e-11,16.4336338046749
"VCAM1",1.829036170527,7.55210655048257,7.60619221418414,4.37383484944986e-12,4.31292994027082e-11,16.4297319737783
"HLA-DQB1-AS1",1.63298264725435,2.11345954009189,7.60563679622808,4.38698887565074e-12,4.32501252356762e-11,16.4267634638236
"TMEM132E",-1.29907993871382,1.71505057744834,-7.60143384501178,4.4878069292637e-12,4.42259003053795e-11,16.4043029870966
"DOCK8-AS1",-1.73187362605713,3.61403126445802,-7.601072853184,4.49657253025876e-12,4.43031890668548e-11,16.4023740849981
"RND3",1.2417011885926,4.29733143569401,7.6002303788981,4.51709554730537e-12,4.44871367009693e-11,16.3978726000851
"FBLN7",1.09638326533999,1.14191575350058,7.59910061377825,4.54476286822754e-12,4.47320940609555e-11,16.3918363823545
"EGFR-AS1",2.55211204207569,1.9533839175307,7.59783488684678,4.57595933445426e-12,4.50256127074221e-11,16.38507415881
"CD81",1.30648099839882,7.17006898825494,7.59537419997902,4.63721665212981e-12,4.55860044844506e-11,16.3719290718184
"S100A14",-1.46533730902013,2.85036255796491,-7.59520449877927,4.64147109230828e-12,4.56184872229079e-11,16.3710225837596
"PRR11",1.04075551861976,1.10817211858458,7.59464944884485,4.65541333095502e-12,4.5746153263572e-11,16.368057745693
"H2BC20P",1.05220704700687,2.04876154732726,7.59426897748723,4.66499431734498e-12,4.58215440188967e-11,16.3660254811666
"NUCB2",1.01379614344435,4.11153546925302,7.59318919115203,4.69229192781542e-12,4.60802454567956e-11,16.3602580892918
"TMEM204",1.583229133605,5.43550473233659,7.58999822942868,4.77388979214593e-12,4.6843244778359e-11,16.3432163252207
"HLA-DQA1",2.17015678731672,4.40452365211537,7.58748370863716,4.83917932390531e-12,4.74547952817283e-11,16.3297891984424
"PLAGL1",1.22478886194736,2.55588982978335,7.58600216018668,4.87806120231307e-12,4.78067920892948e-11,16.3218788050841
"GPRC5A",-1.20428887283037,1.35067299362337,-7.58512447319255,4.90124115480478e-12,4.80143624412339e-11,16.3171928845124
"TUSC1",1.08359083882923,3.95812550292672,7.58278712370151,4.96350495567686e-12,4.85846686915305e-11,16.3047149658611
"LINC01886",1.31685468073871,1.91751826345835,7.58258612528139,4.96889573821413e-12,4.86275218473577e-11,16.3036420094032
"C19orf38",1.09336508527545,2.43497967711317,7.58167549672141,4.99339159713794e-12,4.88373838585835e-11,16.2987810947331
"DHRS4-AS1",-1.20235528359096,3.34827192765401,-7.57791885003118,5.09571666416927e-12,4.98077256677718e-11,16.2787306677579
"FCGR2B",1.45821934422823,2.03306156077496,7.5775117173091,5.106930349595e-12,4.99071727955944e-11,16.2765579087564
"GNRH1",1.04360761233198,1.74761316253708,7.57727013362533,5.11359586274012e-12,4.99519765130984e-11,16.2752686630066
"MXRA7",1.60945172611068,6.59334887821579,7.5768620554534,5.12487469612182e-12,5.00519698759563e-11,16.2730909330647
"AC007743.1",1.04613837282241,2.0199480684647,7.55639262600343,5.72340952242753e-12,5.57614322221571e-11,16.163915165096
"TSPO",1.16921589368328,5.74281105311322,7.55356331714711,5.81141265354344e-12,5.65729003085822e-11,16.1488341013538
"HSPB7",-1.4400075707488,1.53596198518155,-7.55056772490779,5.90604938343412e-12,5.74708640043452e-11,16.1328691775625
"PRSS23",1.41259379708913,4.52102606510757,7.54913583317578,5.95182353219182e-12,5.78928183605336e-11,16.125238853121
"C4B",1.83376793260314,6.59473886001043,7.54887489338629,5.96020293736726e-12,5.79625812090089e-11,16.1238484091523
"WASF2",1.17748498845686,5.37472894539795,7.54688244193047,6.02457190996755e-12,5.85648403606726e-11,16.113232070103
"INHBA",1.23545296689134,1.73113155931544,7.54336183043838,6.13999847280043e-12,5.96386013910772e-11,16.0944760324664
"TLR8",1.30349879057691,1.44205022224263,7.54150212214655,6.20185244143063e-12,6.01906891889968e-11,16.0845698742193
"UGT1A9",-2.79647073568288,5.18100626033257,-7.5412955821635,6.20875994563104e-12,6.02455502242598e-11,16.0834697530353
"SLC37A2",1.22835686028113,1.22034286606736,7.53281719763241,6.49898600034266e-12,6.29980447907231e-11,16.0383207359663
"PWWP2A",1.03085520920612,2.82753007545257,7.52931268709218,6.62283991039494e-12,6.41468206128469e-11,16.0196645573527
"DHRS13",1.01597765983868,4.11565473390355,7.52806640772942,6.66744636706378e-12,6.45398054386021e-11,16.013030867364
"AL138826.1",-2.93364247142792,4.14221352093795,-7.52743112292567,6.6902986954112e-12,6.47349095050549e-11,16.0096495477967
"SNORA68",1.04239590117608,1.58372639048209,7.52174290446759,6.89840299723729e-12,6.66410713688847e-11,15.9793790231628
"SCD5",-1.8051699236092,3.92255490544332,-7.51999190364303,6.96374520420849e-12,6.7258767802144e-11,15.9700627375702
"DHDH",-2.05911454885718,3.58332949447675,-7.51986961816316,6.96833137819307e-12,6.72759956022131e-11,15.9694121446318
"FUT6",-2.09260388936929,4.07121971867418,-7.51086416703776,7.31442457317638e-12,7.05464348347417e-11,15.921512463068
"CSDC2",-2.18275968173177,2.86796948393059,-7.50998198726,7.3492303630146e-12,7.08678947959544e-11,15.9168214369485
"AIM2",1.07786810270363,1.15185970893886,7.50464354608737,7.56338303733811e-12,7.28451647720516e-11,15.8884388591773
"PTPRK",1.15884644151602,3.97042131106575,7.50143425393608,7.69508773807572e-12,7.39996372535598e-11,15.8713801694759
"SERPINB1",1.14546039000001,5.61749047831054,7.50138512889853,7.69712131226105e-12,7.39996372535598e-11,15.8711190731385
"MGLL",1.14800063725075,5.39061358080668,7.49974077356389,7.76549886873839e-12,7.46121936533656e-11,15.8623798361304
"AC136475.3",2.12734383955229,2.19940820443691,7.49901470724247,7.79588221383723e-12,7.48891350241603e-11,15.8585212688211
"MT-RNR1",-1.11853411418334,12.3525511766988,-7.49479737647536,7.97470567479437e-12,7.65303955343248e-11,15.8361119380012
"CYS1",-1.89714414132131,6.1154743134798,-7.49405530446382,8.00658878117589e-12,7.68056624499135e-11,15.8321693765204
"PDLIM3",1.25360571563147,2.26910862115363,7.4925689666481,8.07082948309636e-12,7.73755321770012e-11,15.8242730789458
"AP000897.1",1.20038552458014,0.97210085291333,7.49111340255345,8.13423489638755e-12,7.79522726238241e-11,15.8165408912928
"AC073115.1",1.58622240370082,1.17389570097776,7.48257235983873,8.51635584094227e-12,8.14030015200717e-11,15.7711819321653
"FTCD",-2.57280992173444,4.37696654837742,-7.47942919594194,8.66141036340265e-12,8.27730163948424e-11,15.7544948644825
"UBE2D2",1.11128882463614,5.72719722703398,7.47863343542611,8.69852063629733e-12,8.3078053071396e-11,15.7502706264117
"FADS1",1.01021615011192,2.4353516200306,7.47767592413482,8.74338297424727e-12,8.34567203498131e-11,15.7451879908607
"ZWINT",1.00562779728748,3.19532293502967,7.47075162984112,9.07470050387792e-12,8.65159889976543e-11,15.7084406119571
"PIAS3",1.03845594429206,2.80410710901831,7.46998662177204,9.11205936456643e-12,8.68549124898875e-11,15.7043815578716
"ADRA1B",1.27729783886278,2.90765130447408,7.46746444999412,9.23631096294554e-12,8.80043187046917e-11,15.6910003878305
"LINC00342",1.37840244176227,2.75072744602551,7.46583464926117,9.31749209619754e-12,8.87249961369766e-11,15.6823546085421
"IFNGR1",1.24601073681972,6.02648581627694,7.46569382254478,9.32453982309458e-12,8.87745004930432e-11,15.6816075864553
"SLC7A1",1.2156867121917,2.71236669895604,7.46356026398179,9.43196281016547e-12,8.97380980346349e-11,15.6702907340317
"BICDL2",1.63180961966835,2.15485147828429,7.46038899383287,9.5939026823595e-12,9.12485054646284e-11,15.6534721050468
"SNORD104",1.39621472974407,4.51207125282504,7.45809672117394,9.71266859711126e-12,9.23403566375412e-11,15.6413170223827
"AC011352.1",1.95174528621035,1.33543709965843,7.45806216378818,9.71447016113098e-12,9.23403566375412e-11,15.6411337890341
"MT-TC",1.64888775002271,4.37889747360127,7.45390251724039,9.933758260191e-12,9.43500695525797e-11,15.6190806942399
"SPARCL1",2.21537004017019,7.60017057670122,7.44985530671252,1.01518227239461e-11,9.63640396643138e-11,15.5976285879001
"NAT14",1.23581683414551,4.76835361423505,7.4467785089897,1.03207672380791e-11,9.78709612156138e-11,15.5813233534259
"VSIG4",1.66136722125625,4.36119371006685,7.44645266342255,1.0338821409549e-11,9.80228067763163e-11,15.579596725414
"SLC12A7",1.10245050688378,5.23171993122797,7.44623901829442,1.03506758493948e-11,9.81158240634048e-11,15.5784646550181
"ANXA1",1.69148919903817,5.82842568692652,7.44136792637075,1.06246384985415e-11,1.00613440550685e-10,15.5526571976599
"TUBA3D",2.31170990150828,1.73565183551888,7.43950278873885,1.07314294249699e-11,1.01564634250277e-10,15.5427773974544
"SNORD99",1.46401306179052,3.38865339452776,7.43823589661655,1.08045725857765e-11,1.02216579110995e-10,15.5360671439847
"CHRM3-AS1",-1.01146768615409,1.28975671975404,-7.43074692891928,1.12471388381323e-11,1.06131609649451e-10,15.4964105965843
"LIMS1",1.13468372092568,3.93760152141024,7.42891571891612,1.13580590073883e-11,1.0709409447422e-10,15.4867162681731
"ID3",1.52699904451899,6.00487002633903,7.42856041596608,1.13797055914809e-11,1.0723501959925e-10,15.4848354285756
"PELI1",1.19266563854253,3.81264300129757,7.4272058274882,1.14626083973955e-11,1.07931507035841e-10,15.4776650928825
