"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PRR11",1.25933379220206,2.09262377214627,12.1721106442624,1.54723081558155e-30,1.51104870286865e-29,58.0067447195928
"ADAM8",1.39542196199475,2.48962863946073,12.1688036150914,1.59805374975583e-30,1.55990201609049e-29,57.9746230703327
"RIMKLA",1.69234338959843,3.04253564581151,12.1684192249867,1.60406785068054e-30,1.56498925922074e-29,57.9708897709355
"MICB",1.0309143251275,2.72243576577996,12.1667227818589,1.63088028547509e-30,1.59035291038103e-29,57.9544143003228
"CLNK",-1.66162577305037,0.822761628358646,-12.1655550514636,1.64959505319963e-30,1.60779871676923e-29,57.9430743621302
"CEACAM21",1.11384314993136,1.87883618975537,12.1576720190231,1.78164729727845e-30,1.73477120513338e-29,57.8665384558712
"MAP4K4",1.20410650581993,5.06304019682856,12.1559951796513,1.81106578868431e-30,1.76253573237076e-29,57.8502619300266
"DNAJC6",-1.34004480827841,2.23475027004056,-12.1510753381594,1.90019844360143e-30,1.84835761823235e-29,57.8025143734729
"COL8A1",1.98953325762628,4.56562733749567,12.1401675584641,2.11368648963431e-30,2.05499639119332e-29,57.6966943682821
"COL5A2",1.84688581486347,4.98266423783595,12.1321981190585,2.28460054185863e-30,2.2178479028307e-29,57.6194160249695
"ABCA8",-1.34797942110154,1.42577292927559,-12.130040748584,2.3331877575618e-30,2.26276284613266e-29,57.5985015680122
"WLS",-1.58685484325497,5.5062424543752,-12.1276485882642,2.38826573523084e-30,2.31502716869816e-29,57.5753135560757
"TNFAIP3",1.38376119848827,5.141672879037,12.1261293176594,2.42391576841343e-30,2.34841675267596e-29,57.5605881749164
"KITLG",-1.68133097743542,4.22472832536391,-12.1235671887613,2.48524015676855e-30,2.40663549043977e-29,57.5357574883063
"FAM124A",-1.09567521907933,1.87320378991071,-12.1203237513333,2.56509041800875e-30,2.48272746513274e-29,57.5043284455945
"PGGHG",2.50441624518515,4.75654154873634,12.1198815652821,2.5761725359208e-30,2.49221691309838e-29,57.5000440337265
"TBX15",1.54231185815192,1.88690757022907,12.1091247645328,2.86093630100034e-30,2.75948766955537e-29,57.3958484472652
"CDKL2",-1.3442252591137,2.38616525322854,-12.1049221926537,2.98051374609139e-30,2.87340383539398e-29,57.3551553322415
"DIPK2B",1.71041868798296,4.51225718343358,12.0978997039242,3.19152547544371e-30,3.0753123195444e-29,57.287176089754
"CDON",1.56402009354925,2.75924044069804,12.0957782350197,3.25814766803143e-30,3.13497492125889e-29,57.2666444474292
"HLA-DRA",1.6637292078724,11.1839844493047,12.0957745380281,3.25826496712904e-30,3.13497492125889e-29,57.2666086697111
"ADAMTSL4",1.51816229189266,2.85328426243335,12.0939622383508,3.31627493498858e-30,3.18921647224272e-29,57.2490708880202
"LTB4R2",1.02195005617794,1.4466366298523,12.0923836511285,3.3676407063961e-30,3.23701807278675e-29,57.2337960447937
"SCARF1",1.36317276449577,4.05011771027151,12.0914176187851,3.3994641666968e-30,3.26438944574533e-29,57.2244490398598
"RPL35",1.00425761175795,9.14765421700098,12.0664052647065,4.33615323484274e-30,4.15771861057709e-29,56.9825938004244
"SLC17A9",1.61245992440094,2.01606833787307,12.0573744595581,4.7340658853234e-30,4.53479798435473e-29,56.8953449219912
"L2HGDH",-1.22940672017541,2.61233282198327,-12.0502615423172,5.07287880410391e-30,4.85458073191553e-29,56.8266528779908
"CLMN",-1.40032342818295,3.53832886225529,-12.0493299989151,5.11900212221676e-30,4.89631674299134e-29,56.8176584274208
"LMNB1",1.27819803465387,3.57785276660744,12.0481124034388,5.17991834157406e-30,4.95215428508426e-29,56.8059026520296
"NLGN1",1.592660085372,3.04212049324206,12.042380961536,5.47649173877051e-30,5.23312191970805e-29,56.7505756923856
"ZDHHC3",-1.01758610511187,4.30439145234508,-12.0332772379636,5.98266718243721e-30,5.70841282089397e-29,56.6627278744168
"PRKCQ",-1.49241315774443,3.02935051893482,-12.030523968929,6.14472732064594e-30,5.86017686721553e-29,56.6361676489264
"CAMK1D",1.10184824492322,3.26012883224433,12.0274107754728,6.33323992071877e-30,6.03405853315965e-29,56.6061397162802
"NEDD4L",-1.26891474354574,4.06879383670416,-12.0246394167242,6.50588847323251e-30,6.18646235462963e-29,56.5794128487711
"VWA8",-1.07075229891512,3.71031291257939,-12.0239327374991,6.55065698899149e-30,6.22599723471253e-29,56.5725982578803
"ADAMTS2",1.60203491433319,3.18351841688189,12.0231168515811,6.60272514238906e-30,6.27242807851992e-29,56.5647308742285
"PDE7A",1.17669714267697,3.84058893620933,12.021296189681,6.72040544380499e-30,6.38111330917861e-29,56.5471758476033
"DOCK10",1.20648011226682,3.11384003290363,12.0179870725171,6.9396619503287e-30,6.58609377212947e-29,56.5152730721191
"ADGRE1",1.29028349833474,1.63526593147743,12.0132650274196,7.26491522788509e-30,6.89142226115967e-29,56.4697576114745
"ITK",1.23297085381144,1.74356629305869,12.0115726511235,7.38514089312633e-30,6.99865903006039e-29,56.4534475419929
"CSF1R",1.69960284756976,5.56440199315946,11.9974434151605,8.46929996982162e-30,8.01051199376484e-29,56.3173328935637
"LINGO1",1.54303082238647,3.16730547710521,11.9906310434609,9.04721790561628e-30,8.55297580287127e-29,56.2517401741992
"HIBADH",-1.08501711487572,6.92976026080087,-11.9899884750694,9.10371352171863e-30,8.6022153495193e-29,56.2455543855417
"SEMA6B",1.51072426254105,4.21640528754905,11.989080139836,9.18417503292859e-30,8.67404192093009e-29,56.2368104912156
"SLC9A9",1.50094942572912,3.77949756781076,11.987635622974,9.31359189946334e-30,8.79201272096967e-29,56.2229059843121
"PELI2",-1.15288608917124,2.87777395571881,-11.9872970492834,9.34418684568975e-30,8.8166268046196e-29,56.219647117167
"CDHR3",1.01358275800538,1.9998298125227,11.987140694723,9.35834943326223e-30,8.8257199708372e-29,56.2181421792634
"FOXI2",-1.73913134652585,0.827519457221865,-11.9847583651366,9.5768012992054e-30,9.02737340446606e-29,56.1952133404353
"UNC5B",1.6980663518949,5.20877285795671,11.9764563472019,1.03784745841824e-29,9.77832801040138e-29,56.1153317374325
"FREM2",-1.70865755690082,2.34554543605671,-11.9763451381454,1.03896544602778e-29,9.78413476285841e-29,56.1142619167756
"MYOZ1",-1.20886759727643,1.85462626318731,-11.9754098588092,1.04841537020643e-29,9.86836146966026e-29,56.1052648555054
"NOD2",1.13829515565008,1.52130373756038,11.9742234645908,1.06052564947065e-29,9.97753581361607e-29,56.0938527684978
"GRAMD4",1.45076917005092,5.26122909804769,11.9542656319786,1.28642149541316e-29,1.2096951988931e-28,55.9019783453374
"LY96",1.51498281273276,4.74727220691189,11.9539571575123,1.29026476038842e-29,1.21272451189665e-28,55.8990141970244
"P2RY8",1.62799831417586,4.0409083166817,11.9530137857203,1.30208919999033e-29,1.22265987806507e-28,55.8899495728138
"DLGAP5",1.19394726954789,1.5449548211177,11.9481589262561,1.36466756355859e-29,1.27957266788861e-28,55.8433073019797
"CBLN3",1.27296592255134,3.14325010971044,11.9476001032537,1.3720600452947e-29,1.28588597133026e-28,55.8379392388157
"ACADM",-1.48217973576971,5.60633995863202,-11.9428284483536,1.43682711830578e-29,1.34529233261246e-28,55.7921088465552
"FAM102A",-1.27287862961109,4.6455897856431,-11.9388342915749,1.4933731010233e-29,1.39622510015615e-28,55.75375464777
"OR2A4",1.66454782862468,1.50244602652542,11.9366430283601,1.52533003912961e-29,1.42541982525849e-28,55.732716182802
"UST",-1.53448260483353,1.87132109885769,-11.9325567610825,1.58675146460298e-29,1.4821079412908e-28,55.6934899223016
"PRRG1",-1.11360458644435,3.35539903682103,-11.9290191103748,1.64190981389816e-29,1.53289454765226e-28,55.6595367153025
"ENTPD8",-1.09959358902744,1.10644034191775,-11.9172277266899,1.83990360229343e-29,1.71609947180913e-28,55.5464110963475
"EXOC3L4",1.71483721541021,3.07580330873124,11.9155563371298,1.86982726823772e-29,1.74317596617783e-28,55.530381420971
"ISG15",1.53961616216629,6.31288554821823,11.9132430619461,1.91204324173752e-29,1.78082995910252e-28,55.5081979164217
"ALDOC",2.20128873089409,5.859645164238,11.9083124893687,2.00521403590994e-29,1.86582487320379e-28,55.4609241885849
"PBK",1.24506757245106,1.85390297100514,11.9029707910913,2.11125628249968e-29,1.96262303515688e-28,55.4097220849549
"MMP14",1.40156227380338,7.10806281245329,11.90109907203,2.14971812191436e-29,1.99742508488308e-28,55.3917842933995
"FMNL3",1.18008705454418,4.23381488014158,11.8948345051835,2.28359041244606e-29,2.12080303875883e-28,55.33175974554
"SLC19A2",-1.4310599980822,3.39459164092818,-11.8930787756246,2.32257593077694e-29,2.15598278809817e-28,55.3149405102485
"PSCA",-1.37872278282195,0.572929938073034,-11.8915309262977,2.35749426012297e-29,2.18423803112486e-28,55.3001139455548
"ARHGEF6",1.14444864733036,4.31914786253129,11.8899500611057,2.39369648667092e-29,2.21672661821191e-28,55.2849723424902
"PROC",-1.87293591679303,1.70512443207226,-11.8898451962268,2.39611738569838e-29,2.21791539502969e-28,55.2839679850356
"PIMREG",1.0595008527491,1.37222211738907,11.8884824884761,2.42779907150953e-29,2.24617482408209e-28,55.2709169598261
"RBM47",-1.14359406302213,5.47783104557517,-11.882407770748,2.57417666546875e-29,2.37934443159417e-28,55.2127488254439
"CAT",-1.3170409282765,7.17967239436851,-11.8794762802383,2.64792248876202e-29,2.44519092321617e-28,55.1846849843556
"ABCB1",-2.08185906161942,4.08293574428432,-11.8780573428725,2.68436896545528e-29,2.47767382552174e-28,55.1711026845389
"NDRG2",-1.41928460340901,5.21391115849136,-11.8632162784501,3.0967984938845e-29,2.85429399934922e-28,55.029100979891
"SOD3",-1.65257514738594,5.51957316713414,-11.8549012574228,3.35481912879639e-29,3.08918968219622e-28,54.9495889419305
"IFI44",1.45066234991237,5.13110995791512,11.8540333230855,3.38295460852986e-29,3.11362735866719e-28,54.9412913215534
"SEMA4A",-1.31085028001677,3.17591354057449,-11.8534959100695,3.40049324608879e-29,3.12829338577687e-28,54.936153735314
"RTP4",1.52173648870603,4.57181628415541,11.8466210676173,3.63299825066284e-29,3.33903698787358e-28,54.8704438660901
"TBC1D9",-1.19935088525714,4.73312190541462,-11.8393617549944,3.89568608689667e-29,3.57878312542373e-28,54.8010845548269
"ATP5F1B",-1.03727314817134,9.54600197395246,-11.8384596628765,3.92962216600845e-29,3.60656099311354e-28,54.7924673084305
"QTRT1",1.04663475588885,4.86801359041984,11.8240544788048,4.51313993476949e-29,4.13821194865112e-28,54.6549161240064
"SIGLEC7",1.32534277031676,2.15862443406543,11.8231461655852,4.55269624791866e-29,4.17120218323508e-28,54.6462463294258
"HOXA11",-1.20882777084511,1.62846324761859,-11.8231301538547,4.55339663031713e-29,4.17120218323508e-28,54.6460935020926
"CP",3.52196731917526,5.74660322847794,11.8205078686541,4.66955829862389e-29,4.27560542244422e-28,54.6210662618948
"FAM163A",1.0394462360007,1.13421235931031,11.817359625022,4.81291870184683e-29,4.40067292274349e-28,54.5910237433237
"DEGS1",1.18739511720261,7.08734972049221,11.8147116221263,4.93688370718496e-29,4.50979123846503e-28,54.5657586384168
"MFNG",1.12373960095948,4.37929069382085,11.8141616644326,4.9630253229039e-29,4.53154882362335e-28,54.5605118220944
"TNIP1",1.04517298224568,7.55236859705784,11.8140146832534,4.97003519339575e-29,4.53582575464657e-28,54.5591095882547
"SUCNR1",-2.05502337718915,3.28658333579011,-11.8107293012205,5.12931870568234e-29,4.6746309680805e-28,54.5277690923837
"FBLN5",-2.14058869105475,4.83880794876749,-11.806310504542,5.35158829716484e-29,4.87491950301756e-28,54.4856249683082
"RAB33A",1.28683406613317,2.01572425613959,11.8044521053867,5.44790548723155e-29,4.96034083648352e-28,54.4679034426002
"LYZ",2.463239128609,7.37005673768043,11.7993569083297,5.72091502105485e-29,5.20648649816298e-28,54.4193248976535
"CNTNAP1",1.21935969607199,2.60129178278039,11.7947518272656,5.97934984968465e-29,5.43660886332866e-28,54.3754302985719
"ANKRD37",1.15928295754267,3.58560313596671,11.791406956972,6.17431179711155e-29,5.6086447591554e-28,54.343554350732
"NFKB2",1.14761561354151,5.40761669410546,11.7881855654591,6.36805043547434e-29,5.77925023932322e-28,54.3128603874375
"SIRPA",1.45510662058597,6.66658992682671,11.7874411873599,6.41367146577456e-29,5.81794579520936e-28,54.3057685607692
"PATL2",1.0383483684237,1.24333744788116,11.7706351173731,7.53476858528216e-29,6.81589015393126e-28,54.1457274265613
"BMERB1",-1.03404101494187,3.53102158714438,-11.7679822913681,7.72872872955055e-29,6.98810368161448e-28,54.1204779013477
"SEMA3B",-1.65439817895968,3.51015054394993,-11.7620132978549,8.18349779004857e-29,7.38218119330792e-28,54.0636780105018
"DUSP10",1.12813390259275,3.08393438123293,11.7617152466769,8.20689085780609e-29,7.39986095237134e-28,54.0608422736768
"LGI4",2.87843642916346,4.17728140841177,11.7593781643359,8.39264126180771e-29,7.56384854570405e-28,54.0386081972178
"ZNF83",1.2322420392019,4.50434161853133,11.7582714719096,8.48205381224546e-29,7.64090048499876e-28,54.0280805140905
"MYC",1.73063313833776,6.17900678630207,11.7572359288504,8.56657583636751e-29,7.71347777177634e-28,54.0182302101962
"QRFPR",2.15599437209897,3.57939196613219,11.7513869249487,9.05994748385703e-29,8.13892933107617e-28,53.9626033009068
"BTN2A2",1.03984499860248,3.59382464706215,11.747967698577,9.36134869079027e-29,8.40195046095181e-28,53.9300926848138
"PRSS3",-1.25286501961421,0.564498439434554,-11.7325478425198,1.08493392979807e-28,9.72849031395482e-28,53.7835505284667
"ADGRE2",1.25610516666058,2.04835353528657,11.7307210202816,1.10405273862839e-28,9.89083167729418e-28,53.7661972559143
"BLNK",-1.19664349436447,3.64146514708349,-11.7304997862938,1.1063907178198e-28,9.90722597320455e-28,53.7640958327707
"TWSG1",-1.13574131580889,5.31189326907386,-11.730122816037,1.1103858521593e-28,9.93843748263557e-28,53.7605151825151
"RNASE2",1.53139533173584,2.17421198415361,11.7290414941349,1.12192549647272e-28,1.00371160356456e-27,53.7502446460981
"PCSK1N",-2.78265712608999,3.3009795583865,-11.726133600121,1.1535530208642e-28,1.0310607042124e-27,53.7226279937638
"SLC6A1",1.37106632272263,2.16894971925355,11.7097748847049,1.34872992645212e-28,1.20440841371776e-27,53.5673460884527
"CDCA7L",1.44599843885675,3.59485192112759,11.706761324852,1.38811286566719e-28,1.23900984984472e-27,53.5387551012126
"CYBA",1.2559365899976,6.51465882867832,11.7056840749829,1.40246675187671e-28,1.25124927089897e-27,53.5285358569411
"TNFSF14",1.51478834220819,1.67873997501421,11.7034894429635,1.43216757886054e-28,1.27657972077317e-27,53.5077184593242
"PLA2G4A",-1.3737937136708,2.6971218376267,-11.7014214879648,1.46072619855974e-28,1.30144097992282e-27,53.4881048823371
"TRIM14",1.36874886584282,4.63514213545999,11.700151110206,1.47855032297068e-28,1.31671995200444e-27,53.4760570140603
"SLC34A3",-1.81250996033623,1.4251975979547,-11.693120131063,1.58118240012531e-28,1.40683395755675e-27,53.4093920549654
"KIF18B",1.07963967193726,1.2092489809007,11.6921977838231,1.5951614086017e-28,1.41862439361418e-27,53.4006485675321
"FHOD3",-1.28585772931354,3.39537225800926,-11.6887864842272,1.64793909062021e-28,1.46489316701759e-27,53.3683145123414
"POPDC2",1.27105446619156,3.33593042613665,11.6872161354023,1.67281488435048e-28,1.48632841409966e-27,53.3534319045922
"GLIPR1",1.35007677856025,3.6019090655168,11.6843071322002,1.71988700403646e-28,1.52606716286275e-27,53.3258657963957
"GFI1",1.1348884770428,1.50310717211524,11.6820654680173,1.75705724331633e-28,1.55833958237373e-27,53.3046263886586
"PCK2",-1.40217743225311,5.01363066691736,-11.6804747182444,1.78391791035552e-28,1.58000685765957e-27,53.2895558248707
"MUC1",-2.11071858729419,5.42286638721502,-11.680380471604,1.78552206889383e-28,1.58070980070977e-27,53.2886629840034
"TOX2",1.36469185398846,2.93035346816148,11.6755406091972,1.86985829346617e-28,1.65312086570583e-27,53.2428188013546
"ACSM3",-1.36848892910363,3.45591577135754,-11.6753215860908,1.87376715846028e-28,1.65582604854784e-27,53.2407444480429
"IL1RL1",-2.0683139136699,2.06072554501543,-11.6696797310077,1.97730550713182e-28,1.74416052942524e-27,53.1873191446563
"C5orf46",3.32663764919969,3.06205554521761,11.6629445865078,2.10838214879277e-28,1.85894109619826e-27,53.1235619994572
"PRSS8",-1.9890236899016,5.01699099692806,-11.6507954910885,2.36705038052914e-28,2.08229966492827e-27,53.0086124657574
"ALDH4A1",-1.89770372932709,5.28734616989484,-11.645615840773,2.4867086049114e-28,2.184607113585e-27,52.9596275050131
"CYP3A5",1.81018359975662,3.25959816755251,11.645097981695,2.49899783427999e-28,2.19441489247918e-27,52.9547307567108
"MAP3K14",1.2918966006803,4.20957574966143,11.6425207302229,2.56106226447285e-28,2.24689146846667e-27,52.9303629163591
"PLOD1",1.25270311171745,7.01296234979009,11.6406582818186,2.60686494681629e-28,2.28604707993517e-27,52.9127556099738
"CORO1C",1.10313628674587,6.07551608987107,11.6362862302671,2.71761152934284e-28,2.38102325502127e-27,52.8714297891867
"FAM107A",-1.67131405193499,4.10120270034474,-11.6270368930928,2.96755969006882e-28,2.59884672812807e-27,52.7840344283086
"ITM2C",-1.47839089117121,7.17843580206149,-11.625333739477,3.01601666503117e-28,2.64009753223083e-27,52.7679463537212
"HS3ST2",1.92928661856733,1.97234482530224,11.6248436423362,3.03010580456821e-28,2.65124062388936e-27,52.7633171438839
"BTBD11",-1.47930638484032,1.38695628358823,-11.6237083847904,3.06299369956739e-28,2.67872018544306e-27,52.7525945426092
"PLEKHO2",1.10235338537077,5.57705912291369,11.6236649432605,3.06425920818514e-28,2.67872018544306e-27,52.7521842467485
"GPR183",1.63280193574125,4.28971796819576,11.6211713236067,3.13777991033583e-28,2.74176172003941e-27,52.7286341516681
"TFAP2C",-1.40862494946269,0.708032525041752,-11.6204451156742,3.15951903953337e-28,2.7595208163018e-27,52.7217763344712
"RAD54L",1.14157439048016,1.50002664892573,11.6170955750166,3.26174260287027e-28,2.84752757313245e-27,52.690148996641
"TUBB6",1.22596594995704,5.36802304334682,11.6126457641628,3.40264890698315e-28,2.96921081131509e-27,52.6481413905397
"LRBA",-1.15716103633267,4.16372704713254,-11.6124595657779,3.40867516213423e-28,2.9731391631084e-27,52.6463838385801
"ST3GAL4",-1.26614462348671,4.04073759627006,-11.6113639303566,3.44435066047951e-28,3.00291331834295e-27,52.6360423427735
"SLC43A2",-1.09461823942821,4.66433471568942,-11.6099925213984,3.48952944349772e-28,3.04094248152529e-27,52.6230987313747
"HSD17B7",1.19966353568185,3.07169664346947,11.6055096412729,3.6413623153886e-28,3.1718396264861e-27,52.5807951425189
"PXDN",1.63780711769473,4.75671142540723,11.6019269399354,3.76741541893876e-28,3.27432722440119e-27,52.546993608643
"CXorf21",1.31672780123934,2.46111441617617,11.6000708454006,3.83441671401979e-28,3.33107479614824e-27,52.5294845708264
"VAMP5",1.14855942967256,7.30985152950284,11.5990358648942,3.8722906587341e-28,3.36247928393994e-27,52.5197220824096
"MCTP2",1.06160700516758,2.55534993389643,11.5968291820565,3.95428840231406e-28,3.43062663302184e-27,52.4989092906532
"ETNPPL",-1.13248235396049,0.517906757891341,-11.596739804466,3.957645708059e-28,3.43201263869607e-27,52.4980663593428
"CHODL",-1.37658633452917,0.990322801769367,-11.5935541769011,4.07917708037691e-28,3.5358306932707e-27,52.4680249574786
"TM7SF2",-1.22965001282445,3.90301182611674,-11.58697460347,4.34206023269954e-28,3.75868622806654e-27,52.4059939946828
"SDR42E1",-1.00881392126471,1.37896358219676,-11.5850690874277,4.4212928584057e-28,3.82387914046503e-27,52.3880332677054
"AKIRIN1",-1.07272322315237,5.54218603219467,-11.5732754098397,4.94468274730117e-28,4.26728141873868e-27,52.2769113406087
